frame,time_s,violations,L_is_punch,R_is_punch,L_wrist_mouth_span_ema,R_wrist_mouth_span_ema,L_vel,R_vel,L_elbow_deg,R_elbow_deg,L_waist_block,R_waist_block
52,1.7333333333333334,,0,0,2.3543565747562556,2.0633507469999204,-0.0035150836327852986,-0.0010378006707698617,165.55639702730107,167.66501088966993,1,0
53,1.7666666666666666,,0,0,2.3506113614779576,2.0622975941234856,-0.0037452132782980208,-0.0010531528764348153,165.54659697808728,167.64459709251472,1,0
54,1.8,,0,0,2.3460857159556783,2.0618657972568366,-0.004525645522279298,-0.0004317968666489591,165.5612584042872,167.61870436076472,1,0
55,1.8333333333333333,,0,0,2.340958120751845,2.0607135278490363,-0.005127595203833213,-0.0011522694078003326,165.61775415992273,167.62287802907105,1,0
56,1.8666666666666667,,0,0,2.3363777241594423,2.059648237464188,-0.0045803965924027246,-0.0010652903848482609,165.5907622945476,167.5544105319653,1,0
57,1.9,,0,0,2.331992209804508,2.057768527853168,-0.004385514354934283,-0.0018797096110199085,165.6793686085436,167.54810523835303,1,0
58,1.9333333333333333,,0,0,2.328941578455989,2.057450360936069,-0.0030506313485192393,-0.000318166917099294,165.77276640590685,167.41086447485608,1,0
59,1.9666666666666666,,0,0,2.328167543855833,2.0563061963588574,-0.000774034600155904,-0.0011441645772114484,165.86902051909297,166.89608025629303,1,0
60,2.0,,0,0,2.3347618599829647,2.0593295444534006,0.006594316127131794,0.003023348094543188,165.9359419211277,166.4450139898928,1,0
61,2.033333333333333,,0,0,2.3455938957544755,2.064788417457774,0.010832035771510817,0.005458873004373643,166.11124813407335,166.26908354918405,1,0
62,2.066666666666667,,0,0,2.3661265682914365,2.0765448240241025,0.020532672536961005,0.011756406566328259,165.45845618843663,166.0312601714291,1,0
63,2.1,,0,0,2.387341361220873,2.085525544411091,0.0212147929294364,0.008980720386988494,165.17459552471573,166.12287664288388,1,0
64,2.1333333333333333,,0,0,2.4088752394268456,2.092186632569745,0.021533878205972634,0.0066610881586539605,164.71227200688466,165.6715008226924,1,0
65,2.1666666666666665,,0,0,2.4369608204481645,2.089992343199192,0.028085581021318973,-0.002194289370553104,164.6155190244194,164.90291229211934,1,0
66,2.2,,0,0,2.4676950410355905,2.0906576470404232,0.03073422058742592,0.0006653038412314238,164.51684863550028,164.24807022872625,1,0
67,2.2333333333333334,,0,0,2.4935592242571296,2.0733429289847622,0.02586418322153916,-0.017314718055660983,162.90854025401987,162.92424588188146,1,0
68,2.2666666666666666,,0,0,2.5139274965322236,2.0578868167429896,0.020368272275093968,-0.01545611224177268,160.068699888421,162.47930492765443,1,0
69,2.3,,0,0,2.5293281400672045,2.044793019075046,0.01540064353498094,-0.013093797667943718,156.36075347067737,161.34242523574838,1,0
70,2.3333333333333335,,0,0,2.5398741617264906,2.0344301953742994,0.010546021659286087,-0.010362823700746482,154.23638125216206,160.81197322528607,1,0
71,2.3666666666666667,,0,0,2.5469261561932344,2.0317544267755805,0.007051994466743761,-0.002675768598718875,152.95268552643535,161.22014376787703,1,0
72,2.4,,0,0,2.5529713849230333,2.0323216876569585,0.006045228729798957,0.00056726088137804,154.0081043454435,161.626386960479,1,0
73,2.433333333333333,,0,0,2.5569746085645773,2.0324581773541777,0.004003223641543929,0.00013648969721913318,154.414870245929,162.4704248062935,1,0
74,2.466666666666667,,0,0,2.5593651561192936,2.0322934766001413,0.002390547554716349,-0.0001647007540364065,154.68059463183667,163.4934264054336,1,0
75,2.5,,0,0,2.5584116742376573,2.0325125109875137,-0.0009534818816363533,0.00021903438737247427,153.75595608417797,163.7860929798645,1,0
76,2.533333333333333,,0,0,2.5558949092089636,2.0363589905014425,-0.0025167650286936905,0.003846479513928802,153.25007119257194,164.38978760570527,1,0
77,2.566666666666667,,0,0,2.554842628601327,2.045438783830455,-0.0010522806076367353,0.009079793329012542,154.57356113734133,164.92682086861493,1,0
78,2.6,,0,0,2.5494233552025722,2.0518862248123284,-0.005419273398754587,0.006447440981873331,155.7198947141581,164.81572725900335,1,0
79,2.6333333333333333,,0,0,2.543519700759401,2.056703795698663,-0.005903654443171202,0.004817570886334721,156.6578911313645,165.783303087862,1,0
80,2.6666666666666665,,0,0,2.5501411574173445,2.075601297513134,0.0066214566579434475,0.018897501814470807,157.1625200042245,168.16044254207517,1,0
81,2.7,,0,0,2.558716954456519,2.0936639993070765,0.00857579703917466,0.018062701793942537,158.90075919784687,169.3977414702737,1,0
82,2.7333333333333334,,0,0,2.5732501876082154,2.1146457250959383,0.014533233151696301,0.020981725788861816,159.71663984804857,169.7384463792634,1,0
83,2.7666666666666666,,0,0,2.59645152781695,2.1463162995433542,0.023201340208734766,0.031670574447415945,162.71803735939267,169.8932349605122,1,0
84,2.8,,0,0,2.62807383040593,2.1832434988440013,0.03162230258897969,0.03692719930064703,165.97526128011006,168.65116530078615,1,0
85,2.8333333333333335,,0,0,2.665780198677106,2.2161686176661566,0.03770636827117624,0.03292511882215532,167.1197159831274,168.50393305351378,1,0
86,2.8666666666666667,GuardAway(L),0,1,2.7091944842867637,2.2491892007752714,0.043414285609657544,0.03302058310911482,168.19766862246254,167.96778946559573,1,0
87,2.9,GuardAway(L),0,1,2.7493926027278386,2.282550033788517,0.040198118441074904,0.03336083301324555,166.91710998130026,168.06390633403618,1,0
88,2.933333333333333,GuardAway(L),0,1,2.7702116025606234,2.305776201554862,0.02081899983278479,0.023226167766345007,167.18372690471864,166.89594468830404,1,0
89,2.966666666666667,GuardAway(L),0,1,2.7807216879895305,2.325291321054434,0.010510085428907079,0.019515119499572187,165.6687549951617,166.33412309582994,1,0
90,3.0,GuardAway(L),0,1,2.7884580540155683,2.3362573581144175,0.007736366026037889,0.010966037059983336,165.1512699778167,165.77989659576946,1,0
91,3.033333333333333,GuardAway(L),0,1,2.789998958845892,2.3373951267095254,0.0015409048303238748,0.0011377685951079464,164.1542575880785,166.9913487536782,1,0
92,3.066666666666667,GuardAway(L),0,1,2.777897088623644,2.3227297364539563,-0.012101870222248401,-0.014665390255569122,163.74713496604113,168.11757481528883,1,0
93,3.1,GuardAway(L),0,1,2.7579284513289135,2.301112183665735,-0.019968637294730307,-0.021617552788221417,164.47731702516373,168.94705319574777,1,0
94,3.1333333333333333,GuardAway(L),0,1,2.731003374058936,2.2818255176304536,-0.026925077269977393,-0.019286666035281286,165.46026530009198,171.90398196771065,1,0
95,3.1666666666666665,GuardAway(L),0,1,2.7113220793306194,2.2790182095120977,-0.0196812947283167,-0.0028073081183559445,165.31140307437158,173.39443248194215,1,0
96,3.2,GuardAway(L),0,1,2.693833006505124,2.2855423588080273,-0.017489072825495278,0.006524149295929593,164.96549149763257,173.84772710593845,1,0
97,3.2333333333333334,GuardAway(L),0,1,2.6823839428428617,2.291444396838191,-0.011449063662262393,0.005902038030163759,164.02346937043052,173.69403852501543,1,0
98,3.2666666666666666,GuardAway(L),0,1,2.672688516214726,2.2965455216854727,-0.009695426628135717,0.005101124847281646,163.65876903845265,174.3000952728679,0,0
99,3.3,GuardAway(L),0,1,2.6647223979217176,2.2993498160692276,-0.007966118293008417,0.002804294383754957,163.01436781788627,172.25052709373426,0,0
100,3.3333333333333335,GuardAway(L),0,1,2.6575697051296485,2.3002983032106505,-0.007152692792069093,0.0009484871414229268,162.21342773595222,171.00710586154895,0,0
101,3.3666666666666667,GuardAway(L),0,1,2.6515710909006285,2.300736748530415,-0.005998614229020038,0.0004384453197645577,161.38428497801348,169.71229226505747,0,0
102,3.4,GuardAway(L),0,1,2.6483123288724815,2.3013668104057885,-0.003258762028147011,0.0006300618753734,160.88568584318352,169.40934856104718,0,0
103,3.433333333333333,GuardAway(L),0,1,2.6466653824593616,2.3033403778896058,-0.0016469464131199096,0.0019735674838172734,160.25740621415386,168.5907387187788,0,0
104,3.466666666666667,GuardAway(L),0,1,2.6458101418089153,2.308146787376119,-0.0008552406504462873,0.004806409486513008,159.241717601131,167.879382504474,0,0
105,3.5,GuardAway(L),0,1,2.6435377949131187,2.3165913466277672,-0.0022723468957965842,0.008444559251648442,158.28058574045474,167.49872214085184,0,0
106,3.533333333333333,GuardAway(L),0,1,2.6393019444132544,2.3222339054866983,-0.004235850499864302,0.005642558858931057,157.86131780651135,167.55821423910297,0,0
107,3.566666666666667,GuardAway(L),0,1,2.63859637218489,2.3290769488288166,-0.0007055722283642041,0.006843043342118271,157.38748000126543,168.1393385175462,0,0
108,3.6,GuardAway(L),0,1,2.6370576852804457,2.3358092181399086,-0.001538686904444475,0.006732269311092054,157.26777571704125,168.0837539353974,0,0
109,3.6333333333333333,GuardAway(L),0,1,2.632859348721235,2.3413802781296855,-0.004198336559210869,0.005571059989776916,155.7770064765807,167.76601957036434,0,0
110,3.6666666666666665,GuardAway(L),0,1,2.626405570912881,2.3456303772134146,-0.006453777808353767,0.004250099083729086,155.12129752559633,168.66130492819426,0,0
111,3.7,GuardAway(L),0,1,2.6190277307060046,2.3370745481277884,-0.007377840206876485,-0.008555829085626243,154.66250561204222,168.40775486105682,0,0
112,3.7333333333333334,GuardAway(L),0,1,2.6137167317384815,2.3156319849996314,-0.005310998967523073,-0.021442563128156955,154.4976498629242,167.43778006228857,0,0
113,3.7666666666666666,GuardAway(L),0,1,2.6059710520807533,2.291826918983777,-0.0077456796577282105,-0.023805066015854415,154.42958312107925,167.38716419742536,0,0
114,3.8,GuardAway(L),0,1,2.6025479706069294,2.273346070558961,-0.0034230814738238635,-0.01848084842481601,154.4227240406646,167.1378830004274,0,0
115,3.8333333333333335,GuardAway(L),0,1,2.6049088438510757,2.256272550062955,0.0023608732441462443,-0.01707352049600619,154.82254869150074,166.41369301211665,0,0
116,3.8666666666666667,GuardAway(L),0,1,2.6288692779883274,2.245407557394543,0.023960434137251685,-0.010864992668411677,155.64783097915424,166.20342821843542,0,0
117,3.9,GuardAway(L),0,1,2.6620459982868216,2.2428169223769174,0.03317672029849428,-0.0025906350176256865,157.01768138616063,166.59404743655628,1,0
118,3.933333333333333,GuardAway(L),0,1,2.6962403101445815,2.242495446930894,0.034194311857759896,-0.0003214754460234559,157.6234154033281,166.54427766758093,1,0
119,3.966666666666667,GuardAway(L),0,1,2.723008651454057,2.24284558127117,0.026768341309475474,0.000350134340275865,157.7575867731172,166.46827409096025,1,0
120,4.0,GuardAway(L),0,1,2.75157431495035,2.248626970217245,0.02856566349629297,0.005781388946075161,158.69530943750345,166.76504149384903,1,0
121,4.033333333333333,GuardAway(L),0,1,2.772991082217901,2.2560837423742646,0.02141676726755115,0.007456772157019564,158.77060407361293,166.79375684533642,1,0
122,4.066666666666666,GuardAway(L),0,1,2.793229109592701,2.263304989311366,0.02023802737479974,0.0072212469371013555,158.85100955352445,166.58421145596736,1,0
123,4.1,GuardAway(L),0,1,2.8219726533734075,2.2768258409435087,0.02874354378070665,0.013520851632142783,158.21221304034526,166.16050344811887,1,0
124,4.133333333333334,GuardAway(L),0,1,2.8564991464213483,2.292934908921414,0.034526493047940754,0.016109067977905234,157.73597981728457,166.20325637306587,1,0
125,4.166666666666667,GuardAway(L),0,1,2.881152561142358,2.302249487567212,0.024653414721009792,0.00931457864579821,157.7663488567325,166.3403979122853,1,0
126,4.2,GuardAway(L),0,1,2.900736641517766,2.3077238024338276,0.01958408037540771,0.005474314866615426,158.69399354712894,166.3177698079341,1,0
127,4.233333333333333,GuardAway(L),0,1,2.9194094921389153,2.312459455316895,0.01867285062114954,0.004735652883067321,159.28417483711297,166.5748091067574,1,0
128,4.266666666666667,GuardAway(L),0,1,2.945460230633668,2.314005675394828,0.02605073849475259,0.001546220077933036,160.29822019170066,165.6731706481031,1,0
129,4.3,GuardAway(L),0,1,2.9700171071083448,2.3132198877937435,0.02455687647467686,-0.0007857876010843867,157.95843151603248,164.72355755173874,1,0
130,4.333333333333333,GuardAway(L),0,1,3.05741960011269,2.364819586733459,0.08740249300434533,0.05159969893971539,154.84427190425035,162.7061661925736,1,0
131,4.366666666666666,GuardAway(L),0,1,3.24711571218392,2.5008047725583067,0.18969611207122972,0.13598518582484775,145.09281302237648,156.04795900085676,1,0
132,4.4,GuardAway(L),0,1,3.426393033165578,2.621276885166342,0.17927732098165805,0.12047211260803525,143.50024582495575,152.8679202560107,1,0
133,4.433333333333334,GuardAway(L),0,1,3.5636748702619068,2.7079175350480695,0.1372818370963289,0.0866406498817276,144.42894968201858,150.7495319349499,1,0
134,4.466666666666667,ElbowBent(R);GuardAway(L),0,1,3.6727590364160694,2.7758638598915004,0.10908416615416261,0.06794632484343088,146.60938801660848,145.33311521894817,1,0
135,4.5,ElbowBent(R);GuardAway(L),0,1,3.6995749171244565,2.8033130878526413,0.02681588070838714,0.02744922796114091,137.8576056885553,142.64085854404524,1,0
136,4.533333333333333,ElbowBent(R);GuardAway(L),0,1,3.7010559047209606,2.848645906761138,0.0014809875965040575,0.04533281890849672,138.62683763588404,144.17009662308945,0,0
137,4.566666666666666,GuardAway(L),0,1,3.5455864439125206,2.8682155509217466,-0.15546946080843993,0.01956964416060858,122.75852939775,153.8942359496313,0,0
138,4.6,GuardAway(L),0,1,3.3659093766082133,2.8651791568224714,-0.17967706730430733,-0.0030363940992752525,123.08802131378512,153.11481510280694,0,0
139,4.633333333333334,ElbowBent(R);GuardAway(L),0,1,3.1305926243062387,2.82050975283277,-0.23531675230197457,-0.04466940398970154,101.9535847560673,128.74626793094257,0,0
140,4.666666666666667,ElbowBent(R);GuardAway(L),0,1,2.753562619283136,2.5941576475911132,-0.3770300050231028,-0.2263521052416566,86.95940265151926,81.21889973776194,0,0
141,4.7,ElbowBent(R);GuardAway(L),0,1,2.3384142176749267,2.279736222565286,-0.4151484016082092,-0.31442142502582726,80.92686492582027,34.79961493317936,0,0
142,4.733333333333333,ElbowBent(R);GuardAway(L),0,1,1.9743928958823367,1.9755804524856557,-0.36402132179259006,-0.30415577007963024,69.01506495509122,54.87965387799643,0,0
143,4.766666666666667,ElbowBent(R);GuardAway(L),0,1,1.6487318121579104,1.721039300540918,-0.32566108372442626,-0.2545411519447378,69.43833350432645,60.631492952172366,0,0
144,4.8,ElbowBent(R);GuardAway(L),0,1,1.4155225299659344,1.5191752703986903,-0.233209282191976,-0.20186403014222765,63.48056366600526,58.635879037856675,0,0
145,4.833333333333333,ElbowBent(R);GuardAway(L),0,1,1.2371945950254597,1.349533356023205,-0.17832793494047472,-0.16964191437548526,62.79992188281527,54.29201762873724,0,0
146,4.866666666666666,ElbowBent(R);GuardAway(L),0,1,1.0995041482894807,1.2272486570315477,-0.13769044673597897,-0.12228469899165728,64.07002141645276,59.619153089879816,0,0
147,4.9,ElbowBent(R);GuardAway(L),0,1,1.019791138743467,1.1326558843794916,-0.07971300954601368,-0.09459277265205612,65.14851967588498,54.4935812826557,0,0
148,4.933333333333334,ElbowBent(R);GuardAway(L),0,1,0.9317847563252952,1.0767589851346007,-0.08800638241817182,-0.05589689924489094,74.97012069690797,70.4380665638596,0,0
149,4.966666666666667,ElbowBent(R);GuardAway(L),0,1,0.8658458468872877,1.0596134899677148,-0.06593890943800751,-0.017145495166885905,88.7220018148371,111.8949387713231,0,0
150,5.0,ElbowBent(R);GuardAway(L),0,1,0.849888704524643,1.0804399175848904,-0.015957142362644672,0.02082642761717568,96.96292602639517,93.62203145515012,0,0
151,5.033333333333333,ElbowBent(R);GuardAway(L),0,1,0.847231103514352,1.0833125607065281,-0.0026576010102909997,0.002872643121637708,99.02525977703225,92.49254414721862,0,0
152,5.066666666666666,ElbowBent(R);GuardAway(L),0,1,0.8821698461909543,1.0895603970294219,0.03493874267660224,0.006247836322893718,87.1764239475414,84.64286246137854,0,0
153,5.1,ElbowBent(R);GuardAway(L),0,1,0.9101095517155228,1.099645142655313,0.02793970552456848,0.010084745625891234,71.29525121318702,81.73012963538451,0,0
154,5.133333333333334,ElbowBent(R);GuardAway(L),0,1,0.86364581804035,1.1157434450308654,-0.04646373367517276,0.01609830237555232,73.10633169782683,84.91185903655125,0,0
155,5.166666666666667,ElbowBent(R);GuardAway(L),0,1,0.9231158299571827,1.247189399502811,0.059470011916832655,0.13144595447194551,67.50883097508118,89.17079286562416,0,0
156,5.2,ElbowBent(R);GuardAway(L),0,1,1.167291955070686,1.5204040057121349,0.24417612511350328,0.2732146062093239,96.3791438851726,113.32410321147633,0,0
157,5.233333333333333,ElbowBent(R);GuardAway(L),0,1,2.474545820539558,2.475021698209628,1.3072538654688721,0.954617692497493,98.00464217284075,124.12905794587253,0,0
158,5.266666666666667,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,3.024772212276405,3.4050491150271682,0.5502263917368468,0.9300274168175404,145.13485476132573,150.31750865052885,0,0
159,5.3,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,2.9505686704348424,3.4386496942220415,-0.07420354184156253,0.03360057919487325,147.7344493305592,157.66175163090756,0,0
160,5.333333333333333,GuardAway(L);GuardAway(R),1,1,2.603014066731709,3.1630667114882534,-0.3475546037031334,-0.2755829827337881,153.19557636437858,162.32222666719005,0,0
161,5.366666666666666,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,2.220610553876873,2.864357984680029,-0.382403512854836,-0.29870872680822425,133.68742469094678,156.55296832745242,0,0
162,5.4,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.904022896616962,2.5837701514165827,-0.3165876572599111,-0.2805878332634464,98.87462144958829,132.90934770994332,0,0
163,5.433333333333334,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.5298198716738534,2.191925659923571,-0.37420302494310853,-0.3918444914930119,78.14474694267484,67.3210749461649,0,0
164,5.466666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.2640346905832,1.8505152136041798,-0.2657851810906533,-0.341410446319391,55.82566354373271,66.80714856193033,0,0
165,5.5,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.0698239755432277,1.6070329707861606,-0.19421071503997234,-0.24348224281801922,51.45295020717873,65.76273029879027,0,0
166,5.533333333333333,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,0.949146355156904,1.4914182316310494,-0.12067762038632368,-0.11561473915511122,44.25778814226174,177.25554830463068,0,0
167,5.566666666666666,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,0.8475358321408171,1.405117309681262,-0.10161052301608697,-0.08630092194978745,44.62615978942236,161.49883978850585,0,0
168,5.6,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,0.7650717830100009,1.353886100424335,-0.08246404913081617,-0.051231209256926924,47.232174792480876,152.66976800010565,0,0
169,5.633333333333334,ElbowBent(R);GuardAway(L),0,1,0.7020719298070804,1.1811791571508357,-0.06299985320292045,-0.17270694327349934,45.6935630631589,28.438262196235858,0,0
170,5.666666666666667,ElbowBent(R);GuardAway(L),0,1,0.651731835504126,1.0540367468136103,-0.0503400943029545,-0.1271424103372254,46.06412612076155,35.08749910316353,0,0
171,5.7,ElbowBent(R);GuardAway(L),0,1,0.6111035161777459,0.8945386844209318,-0.04062831932638,-0.1594980623926785,46.560531128725835,15.039602638891035,0,0
172,5.733333333333333,ElbowBent(R);GuardAway(L),0,1,0.5812329916960439,0.7823537189153641,-0.02987052448170202,-0.11218496550556767,49.07256458933831,20.92767994915845,0,0
173,5.766666666666667,,0,0,0.5598709775616311,0.729875144040995,-0.021362014134412854,-0.05247857487436913,50.566482964940526,32.45447167105999,0,0
174,5.8,,0,0,0.5456479910191707,0.7023180719005018,-0.014222986542460347,-0.02755707214049319,49.84394693064851,35.868931730597915,0,0
175,5.833333333333333,,0,0,0.5345741287265566,0.6844533491647652,-0.01107386229261409,-0.017864722735736582,50.59429826869527,38.87122970875787,0,0
176,5.866666666666666,,0,0,0.5470909417919331,0.673839050594236,0.012516813065376442,-0.010614298570529201,53.28488686994232,35.68139547127626,0,0
177,5.9,,0,0,0.6639400338186965,0.6728791096222501,0.11684909202676341,-0.0009599409719859286,62.97405120020924,37.510272526487974,0,0
178,5.933333333333334,,0,0,0.7836145784871387,0.6680202931964165,0.11967454466844218,-0.004858816425833523,75.35800053278398,49.731681406260435,0,0
179,5.966666666666667,,0,0,0.9436707598464857,0.6928789702385445,0.16005618135934707,0.024858677042127963,95.74623084626825,59.31464187969426,0,0
