frame,time_s,violations,L_is_punch,R_is_punch,L_wrist_mouth_span_ema,R_wrist_mouth_span_ema,L_vel,R_vel,L_elbow_deg,R_elbow_deg
179,5.966666666666667,ElbowBent(L);GuardAway(R),1,0,1.0546507095148372,0.6886505177613444,0.19879385852829445,0.042433183478853054,95.74623084626825,59.31464187969426
180,6.0,ElbowBent(L);GuardAway(R),1,0,1.3450378330854131,0.7657144373969498,0.29038712357057594,0.07706391963560533,113.61625282817728,68.69831150908651
181,6.033333333333333,ElbowBent(L);GuardAway(R),1,0,1.6739166382734099,0.8462337122062937,0.3288788051879967,0.08051927480934395,112.14829276094954,73.21438796583006
182,6.066666666666666,ElbowBent(L);GuardAway(R),1,0,2.0889309643062557,0.8793881747351252,0.4150143260328458,0.033154462528831474,124.4949206452259,73.32193181686024
183,6.1,ElbowBent(L);GuardAway(R),1,0,2.621915507955139,0.796416628805328,0.5329845436488831,-0.08297154592979716,119.8404337105561,96.86800918199246
184,6.133333333333334,ElbowBent(L);GuardAway(R),1,0,3.4857054250772768,0.6957938855960104,0.8637899171221379,-0.10062274320931763,119.4595324766323,85.66792298474276
185,6.166666666666667,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,3.842798233050048,2.6219882085080704,0.3570928079727711,1.92619432291206,56.671431874881584,152.98744847460463
186,6.2,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,3.6715673596029648,6.292206967135937,-0.1712308734470831,3.6702187586278665,22.184003608666192,179.6483408635862
187,6.233333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.8585185111978606,6.4955137181592795,-0.8130488484051042,0.2033067510233426,72.91817181287963,19.515625614174052
188,6.266666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.337739044256656,4.404657751283202,-0.5207794669412045,-2.0908559668760773,42.011789690085315,136.5066707844034
189,6.3,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.29215686800828,3.2421451406592983,-0.04558217624837635,-1.1625126106239039,114.81633514053112,142.8771115577314
190,6.333333333333333,ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.363948706726954,2.463253522854602,0.07179183871867423,-0.7788916178046961,152.43752966142642,148.33446360508893
191,6.366666666666666,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.5163658909230087,2.2282178379191198,0.15241718419605466,-0.23503568493548244,139.83355660577578,141.32020021144612
192,6.4,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.247059901621845,2.13422636849552,-0.2693059893011638,-0.09399146942359993,110.73035446112911,116.80669432663468
193,6.433333333333334,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.290087584678207,2.2709328496348182,0.043027683056362065,0.1367064811392984,97.70272877496691,102.84591791821575
194,6.466666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.506931890366199,1.6799882194292228,-0.7831556943120079,-0.5909446302055954,76.58931463441611,54.88261404849245
195,6.5,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.135108054110132,1.2563231362410605,-0.3718238362560671,-0.4236650831881623,53.34043752199465,33.09746631185212
196,6.533333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.0669645903186562,1.252356085315535,-0.06814346379147573,-0.003967050925525406,29.916972228523473,148.4830024020765
197,6.566666666666666,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,1.0061265180280625,1.3034534849070214,-0.06083807229059368,0.05109739959148629,23.783339677307087,161.4906192499296
198,6.6,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,0.9513809772590898,1.3044235369568624,-0.054745540768972756,0.0009700520498410192,23.197426202520525,167.88133441703545
199,6.633333333333334,ElbowBent(R);GuardAway(L),0,1,0.9061515121060328,1.2978964140323122,-0.045229465153056925,-0.006527122924550266,23.664137715125143,149.81105437999736
200,6.666666666666667,ElbowBent(R);GuardAway(L),0,1,0.8813277369550132,1.3158343607450527,-0.024823775151019634,0.017937946712740516,24.77842225547784,149.36616453610077
201,6.7,GuardAway(L),0,1,0.876113504365801,1.3392061405834423,-0.005214232589212164,0.023371779838389672,23.21420547264293,153.11387865640367
202,6.733333333333333,GuardAway(L),0,1,0.8592899489153549,1.3483604177403319,-0.016823555450446115,0.009154277156889545,33.59940488338924,175.9956674087401
203,6.766666666666667,GuardAway(L),0,1,0.8306893235367308,1.3322935510895624,-0.028600625378624178,-0.016066866650769507,39.76263717712063,174.47408484409223
204,6.8,ElbowBent(R);GuardAway(L),0,1,0.8104469050681536,1.3274258896584277,-0.020242418468577106,-0.004867661431134707,44.67794505329081,147.3641543403788
205,6.833333333333333,ElbowBent(R);GuardAway(L),0,1,0.8158263615240875,1.286685862965003,0.005379456455933851,-0.04074002669342458,47.02007485580803,132.44267314797662
206,6.866666666666666,ElbowBent(R);GuardAway(L),0,1,0.8122317904626462,1.250323034988037,-0.003594571061441343,-0.036362827976966106,53.23249345919649,117.99762589281613
207,6.9,ElbowBent(R);GuardAway(L),0,1,0.8050723121201688,1.1835537610655997,-0.007159478342477321,-0.06676927392243726,56.411506500686116,101.07416112063977
208,6.933333333333334,ElbowBent(R);GuardAway(L),0,1,0.7839842262009932,1.0964811536970984,-0.02108808591917566,-0.08707260736850131,55.866061296482016,79.01635432175217
209,6.966666666666667,ElbowBent(R);GuardAway(L),0,1,0.747447433942917,1.0209063350410785,-0.036536792258076156,-0.0755748186560199,58.41299314546542,68.14606985057213
210,7.0,ElbowBent(R);GuardAway(L),0,1,0.7157148370237209,0.9661349328308768,-0.031732596919196165,-0.054771402210201714,57.70189804643961,53.53106381378401
211,7.033333333333333,,0,0,0.6828427572132265,0.9129897736098704,-0.03287207981049434,-0.05314515922100638,55.57761548210997,49.723472426735974
212,7.066666666666666,,0,0,0.6676298327873467,0.8513557620319179,-0.015212924425879848,-0.06163401157795256,54.12250864362951,29.342927092311278
213,7.1,,0,0,0.7289222333174414,0.8433460083490272,0.06129240053009477,-0.008009753682890697,63.786834022399006,52.19525434649349
214,7.133333333333334,,0,0,0.8881380160974928,0.8557858709774104,0.15921578278005133,0.012439862628383258,72.10174546763378,65.20769196133485
215,7.166666666666667,ElbowBent(L);GuardAway(R),1,0,1.304343726254137,1.0206853172945,0.4162057101566443,0.16489944631708964,108.05903666379658,113.11837561800442
216,7.2,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.78185857833543,1.203593079128302,0.47751485208129285,0.18290776183380197,133.137697041082,122.14905627036302
217,7.233333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.1874527338127363,1.35080445269525,0.4055941554773064,0.14721137356694802,122.49577436903759,129.49981104082767
218,7.266666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.630866817454544,1.567990898490689,0.4434140836418079,0.2171864457954389,111.62086013007296,128.144516932749
219,7.3,ElbowBent(R);GuardAway(L);GuardAway(R),1,1,9.139364964658874,3.889310052583299,6.50849814720433,2.32131915409261,162.16910883432195,103.85881615120758
220,7.333333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,7.568236508893676,3.715835235525815,-1.5711284557651979,-0.17347481705748402,68.04874093820014,76.8129183392229
221,7.366666666666666,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,6.163152039102027,3.404121836019423,-1.4050844697916496,-0.3117133995063921,67.70530391127429,70.1395280589293
222,7.4,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,6.4944651116665,4.359241211013854,0.3313130725644733,0.9551193749944313,71.59889173820612,80.30518465139656
223,7.433333333333334,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,6.167557775382486,4.921742237189586,-0.32690733628401425,0.5625010261757319,85.85502831024745,83.20831725003437
224,7.466666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,6.5688301203493955,5.795296819874851,0.4012723449669098,0.8735545826852649,101.68908065514185,93.6555233596604
225,7.5,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,5.826966687836396,6.680855935413245,-0.7418634325129991,0.8855591155383937,98.23974964051747,135.7359192072068
226,7.533333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,5.257905602491133,8.15898725227385,-0.5690610853452638,1.4781313168606047,91.42788027509519,141.01997618338606
227,7.566666666666666,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,4.636254361967897,8.283022000598834,-0.621651240523236,0.12403474832498418,86.61978399235035,128.7802156637704
228,7.6,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,3.2665131479450107,6.17189519330162,-1.369741214022886,-2.1111268072972136,70.8578163550812,91.5595817571944
229,7.633333333333334,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.386254257296559,4.519685285890777,-0.8802588906484519,-1.6522099074108434,50.56986542482937,67.03844907035317
230,7.666666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.816382401262636,3.190900932453903,-0.5698718560339229,-1.3287843534368737,46.59728120929065,10.00893243882611
231,7.7,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.4264351143005538,2.2821933099439375,-0.38994728696208214,-0.9087076225099655,51.32676287331978,34.797323010241485
232,7.733333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.169836998278972,1.7374341922159324,-0.2565981160215818,-0.5447591177280051,47.82253149740939,44.383042960898564
233,7.766666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.001612493951231,1.3538560907288102,-0.16822450432774105,-0.38357810148712224,46.57339807562283,35.65166470537004
234,7.8,ElbowBent(R);GuardAway(L),0,1,0.8960590192895056,1.1533590333095927,-0.10555347466172538,-0.20049705741921753,47.0036925638426,53.60732648292744
235,7.833333333333333,ElbowBent(R);GuardAway(L),0,1,0.832538049477763,1.0531450322482225,-0.0635209698117426,-0.10021400106137013,46.839492798193476,63.03195827353351
236,7.866666666666666,ElbowBent(R);GuardAway(L),0,1,0.7811294146818409,1.0104794453787274,-0.05140863479592206,-0.042665586869495176,48.538029835430684,67.35086699436332
237,7.9,ElbowBent(R);GuardAway(L),0,1,0.7345125413287945,0.9723455379750451,-0.04661687335304643,-0.03813390740368228,50.63781147373794,59.52756144404603
238,7.933333333333334,,0,0,0.7106723439417879,0.8596531163849827,-0.0238401973870066,-0.11269242159006243,52.42927575688518,22.187829176846193
239,7.966666666666667,,0,0,0.6929417012413637,0.8149217680979075,-0.017730642700424237,-0.044731348287075146,52.37965296235514,23.914149718887515
240,8.0,,0,0,0.667510850116398,0.7966198236984597,-0.02543085112496568,-0.018301944399447767,63.08696703017088,24.51168147604032
241,8.033333333333333,,0,0,0.666633791341849,0.8031276090074302,-0.0008770587745490221,0.0065077853089704485,73.58029336830054,10.904864804910357
242,8.066666666666666,,0,0,0.7077722677077638,0.8606821290624764,0.04113847636591483,0.05755452005504624,82.07706134053738,39.620730134513096
243,8.1,,0,0,0.7961871129952076,0.9706704168537525,0.08841484528744381,0.10998828779127612,86.97487677454602,87.4463144075702
244,8.133333333333333,,0,0,0.8838363558736372,1.0435910355016271,0.08764924287842957,0.07292061864787458,82.18331185065045,95.04316523044322
245,8.166666666666666,,0,0,0.9044966220371737,1.0093730764036497,0.020660266163536556,-0.034217959097977424,73.91408543053035,33.51090419910094
246,8.2,,0,0,0.8975944542286153,0.9498856246245537,-0.006902167808558457,-0.05948745177909598,70.63004896190414,61.49796987749671
247,8.233333333333333,,0,0,0.8769984863551703,0.8943762880355662,-0.020595967873444976,-0.05550933658898749,68.49707731937718,81.18315243940097
248,8.266666666666667,,0,0,0.8632429192648405,0.8770005893419712,-0.013755567090329768,-0.01737569869359501,66.60756279939716,82.01221470452735
249,8.3,,0,0,0.838861913711173,0.8519836866613263,-0.024381005553667512,-0.025016902680644937,65.29301238583199,73.31765368694914
250,8.333333333333334,,0,0,0.8239965735627583,0.834365231023801,-0.014865340148414674,-0.017618455637525288,65.35388943550396,72.45476011752552
251,8.366666666666667,,0,0,0.7846855229507794,0.8174759388711503,-0.039311050611978926,-0.01688929215265067,65.79988311626133,69.76504056141563
252,8.4,,0,0,0.7558631065699911,0.8186247798683073,-0.028822416380788307,0.0011488409971569524,64.69853882433027,58.902876473979106
253,8.433333333333334,,0,0,0.7072894063872952,0.8235168579598557,-0.04857370018269591,0.004892078091548457,61.94979857117732,56.71168270369081
254,8.466666666666667,,0,0,0.6512607839254323,0.829110371696742,-0.05602862246186291,0.005593513736886213,64.84204660584112,57.30793177196908
255,8.5,,0,0,0.5720921034873386,0.8412783110653627,-0.07916868043809366,0.012167939368620706,65.41614327289606,58.96359784013508
256,8.533333333333333,,0,0,0.5369458302665984,0.8546366501192658,-0.035146273220740265,0.013358339053903157,64.81940836388361,60.21336207504496
257,8.566666666666666,,0,0,0.5274361009099255,0.8797557026201304,-0.009509729356672825,0.025119052500864547,67.19925611282571,61.369084737726865
258,8.6,,0,0,0.5938048845635303,0.9352457896737598,0.06636878365360477,0.055490087053629455,75.37316723884172,74.20372490156765
259,8.633333333333333,,0,0,0.7228243401247023,1.040465780215225,0.129019455561172,0.10521999054146525,86.91828087676156,82.61023321570902
260,8.666666666666666,ElbowBent(R);GuardAway(L),0,1,0.8483365700917755,1.1316794288853531,0.12551222996707323,0.09121364867012804,99.01549910499881,86.52334477381784
261,8.7,ElbowBent(R);GuardAway(L),0,1,0.9842821926719552,1.2048873257544521,0.13594562258017961,0.07320789686909901,95.31445300538893,95.2505502754158
262,8.733333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.1687647216578325,1.2876121095610942,0.18448252898587736,0.08272478380664205,80.08547466428878,94.82086329717168
263,8.766666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.965728490168709,2.6045409698524784,0.7969637685108766,1.3169288602913842,66.69450542529454,93.06601206218416
264,8.8,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.805932626432069,2.3916755075745284,-0.15979586373664012,-0.21286546227795,57.37169965698806,96.05575839561314
265,8.833333333333334,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.1955807804894314,2.351677578394621,0.3896481540573624,-0.0399979291799073,91.09641643696601,104.94909204700758
266,8.866666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.4392861955761727,2.357568975109985,0.24370541508674126,0.005891396715363761,100.88526617975714,102.04388390230075
267,8.9,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.971079423716215,2.5432076102371974,0.5317932281400424,0.18563863512721257,110.10084395670953,111.00970699277138
268,8.933333333333334,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.863615982943453,2.733827097640776,-0.10746344077276193,0.1906194874035787,95.89398245915834,99.20923389039368
269,8.966666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.140396001233578,2.0972174464685716,-0.723219981709875,-0.6366096511722046,62.15763571922305,81.21077899266336
270,9.0,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.7928329077122171,1.6936433035395084,-0.34756309352136094,-0.40357414292906313,62.1524254882201,116.00233711452695
271,9.033333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.7406252346483266,1.42317004824589,-0.052207673063890514,-0.27047325529361843,84.51067174761756,125.44048902283522
272,9.066666666666666,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.7879293285800837,1.1779206813253802,0.04730409393175705,-0.2452493669205098,99.24738074529081,109.35200769389769
273,9.1,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.9603939578157883,0.9646177736718416,0.1724646292357046,-0.21330290765353854,116.88277321265352,73.3934765053944
274,9.133333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.619451124458944,0.9557389470732709,0.6590571666431555,-0.008878826598570755,110.70657042304852,93.85304396486974
275,9.166666666666666,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,4.224947562349264,1.4965651796949624,1.6054964378903205,0.5408262326216915,110.28423647328046,93.2946264545877
276,9.2,ElbowBent(R);GuardAway(L);GuardAway(R),1,1,7.118196937475126,3.0917749361280094,2.893249375125862,1.595209756433047,171.55022057920905,75.49580902995764
277,9.233333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,5.831088945791066,3.4839945647834534,-1.28710799168406,0.392219628655444,60.68443081968049,98.57995303838084
278,9.266666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,5.342404464446494,4.158500592369601,-0.4886844813445723,0.6745060275861472,132.12090340789214,103.49729024994635
279,9.3,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,5.229839190978938,4.489607653360818,-0.11256527346755618,0.33110706099121767,140.97908687042275,115.15708560619636
280,9.333333333333334,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,4.618286690084332,4.518001193418938,-0.6115525008946054,0.02839354005811945,120.17441684159819,107.32339808131734
281,9.366666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,3.3880385553975807,3.472324646587899,-1.2302481346867515,-1.0456765468310385,80.60871595513902,107.0533237925392
282,9.4,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.5045038145847625,2.5930517559098356,-0.8835347408128182,-0.8792728906780636,68.27537417152625,130.683799927519
283,9.433333333333334,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,1.987581623572221,2.1660673609552124,-0.5169221910125414,-0.42698439495462326,61.84269743858261,168.8397260416047
284,9.466666666666667,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,1.6890601686773639,1.819384157343725,-0.29852145489485715,-0.3466832036114873,70.8723135746164,156.31073224946454
285,9.5,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,1.5579120620998104,1.569880966140142,-0.1311481065775535,-0.249503191203583,79.87219229114535,162.9255369007452
286,9.533333333333333,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,1.4479742190954858,1.4140043235619635,-0.10993784300432452,-0.15587664257817857,75.29856247961288,168.3810857492201
287,9.566666666666666,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.241334433034776,1.282487874554738,-0.20663978606070987,-0.1315164490072256,34.26881693764126,149.95125291932396
288,9.6,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.3586519061208102,1.149331629805995,0.11731747308603424,-0.13315624474874288,70.63816841591073,92.19692051171998
289,9.633333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.9948371339931839,1.3646682701112762,0.6361852278723736,0.2153366403052812,74.19007095798271,101.67790283210068
290,9.666666666666666,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,3.4000769175281587,2.80308322417868,1.4052397835349748,1.4384149540674038,68.49945399431097,82.7471395679884
291,9.7,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,5.998642818178431,5.284599410889077,2.5985659006502724,2.4815161867103965,106.77700486370497,107.0567245143061
292,9.733333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,5.597005367189094,4.927892847155493,-0.40163745098933745,-0.35670656373358334,123.61947559718696,114.7477612025954
293,9.766666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,5.8824348339385875,6.470872981795704,0.2854294667494939,1.542980134640211,119.50869968962752,126.10148122948493
294,9.8,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,5.051478444064422,6.6245077455289,-0.8309563898741654,0.15363476373319607,98.15132280705487,101.77238584860763
295,9.833333333333334,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,3.892100545374039,5.753341446604577,-1.159377898690383,-0.8711662989243232,78.11946501916515,123.67505889525766
296,9.866666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.786392407160308,4.360936529148909,-1.105708138213731,-1.3924049174556679,71.41941970104115,81.69427232650924
297,9.9,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.9419847368139722,3.1246997529594673,-0.8444076703463357,-1.236236776189442,57.64050667421255,59.32447387237377
298,9.933333333333334,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.4165430617240424,2.3217311805258145,-0.5254416750899298,-0.8029685724336528,55.13419955633185,72.83745774406728
299,9.966666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.1020882851421328,1.8402151814669128,-0.3144547765819097,-0.48151599905890174,47.75728524156097,92.01252136937329
300,10.0,ElbowBent(R);GuardAway(L),0,1,0.8961742612200927,1.5043374003214447,-0.20591402392204006,-0.33587778114546807,45.01510620674263,74.44492070542233
301,10.033333333333333,ElbowBent(R);GuardAway(L),0,1,0.7594693118032492,1.220692080866504,-0.13670494941684352,-0.28364531945494065,44.052162134136374,51.78873171846503
302,10.066666666666666,ElbowBent(R);GuardAway(L),0,1,0.6520453431182154,0.9378215389144285,-0.10742396868503379,-0.2828705419520755,44.10413190641275,18.583786360364616
303,10.1,,0,0,0.5738257915440688,0.8063467295934171,-0.07821955157414662,-0.1314748093210114,44.60184708080671,8.74394884225182
304,10.133333333333333,,0,0,0.5122156313887518,0.7316383329477147,-0.06161016015531695,-0.07470839664570239,50.332938671981864,2.7330876651165736
305,10.166666666666666,,0,0,0.5017933648022246,0.6741433317361796,-0.010422266586527229,-0.05749500121153517,53.59255264734266,11.887482809916435
306,10.2,,0,0,0.5224219759195077,0.6874588517341469,0.02062861111728309,0.013315519997967318,53.955166191946105,27.037361735154754
307,10.233333333333333,,0,0,0.5669410417932796,0.7515145865005708,0.04451906587377197,0.0640557347664239,70.462669979323,37.673807017506526
308,10.266666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.1303600291390339,2.5933208768574376,0.5634189873457542,1.8418062903568668,76.88592580526742,143.69471125426026
309,10.3,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,2.3212923163511046,5.722705458948329,1.1909322872120707,3.129384582090891,70.80579589503074,160.7877568845661
310,10.333333333333334,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,5.346816177939923,12.821963148114262,3.0255238615888183,7.099257689165934,59.82910682793156,145.01251266720993
311,10.366666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,31.742890276966968,81.43310111915113,26.396074099027047,68.61113797103687,60.31124801232482,149.76816689123117
312,10.4,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,22.794631957716117,59.2180113314058,-8.94825831925085,-22.215089787745335,58.21680769449643,165.7766437942502
313,10.433333333333334,ElbowBent(L);GuardAway(L);GuardAway(R),1,1,16.2058026417203,43.039987807690615,-6.588829315995817,-16.178023523715183,73.5276063205746,150.779928147145
314,10.466666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,11.491016661744649,29.96570209858426,-4.714785979975652,-13.074285709106356,29.632957675323965,54.27772514077771
315,10.5,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,8.427820065013123,22.009784993313463,-3.063196596731526,-7.955917105270796,44.458783342900816,20.501878474701215
316,10.533333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,6.152034937955206,15.127871382017332,-2.275785127057916,-6.881913611296131,27.977124400613054,56.51450886634044
317,10.566666666666666,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,4.626821373526652,10.577974603529322,-1.5252135644285545,-4.54989677848801,42.979530621662434,74.68118682430095
318,10.6,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,3.4202416706860825,7.379382471122282,-1.2065797028405694,-3.1985921324070397,62.595494325063584,61.54945187215993
319,10.633333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.619427918979953,5.266461497358545,-0.8008137517061296,-2.112920973763737,62.135561007781384,64.39562020635405
320,10.666666666666666,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.9575095782229783,3.783892059280337,-0.6619183407569746,-1.4825694380782082,68.03418695376519,60.902148553119524
321,10.7,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.490996629751706,2.769931545170495,-0.4665129484712722,-1.0139605141098418,67.09729574128924,62.62771990606315
322,10.733333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.131452033488371,2.108287937559058,-0.359544596263335,-0.6616436076114369,70.51881182110839,62.07841431539204
323,10.766666666666667,ElbowBent(R);GuardAway(L),0,1,0.8471803440819519,1.627086901659392,-0.2842716894064192,-0.4812010358996661,75.3900569231117,53.17951389839943
324,10.8,ElbowBent(R);GuardAway(L),0,1,0.7170422258714713,1.3133219675188665,-0.1301381182104806,-0.31376493414052553,74.00465563102759,55.93233385659564
325,10.833333333333334,ElbowBent(R);GuardAway(L),0,1,0.6449044309999824,1.084438840871569,-0.07213779487148886,-0.22888312664729749,71.3862752933041,40.86829733283232
326,10.866666666666667,ElbowBent(R);GuardAway(L),0,1,0.5960930862919382,0.9908365706623099,-0.04881134470804416,-0.09360227020925915,59.420838797627226,57.233133071091814
327,10.9,ElbowBent(R);GuardAway(L),0,1,0.669280441752719,0.9758027461538865,0.0731873554607807,-0.015033824508423388,63.19902392627064,60.43544453668508
328,10.933333333333334,ElbowBent(R);GuardAway(L),0,1,0.7607242333072264,1.0508813321777746,0.09144379155450744,0.07507858602388806,68.15211149487641,71.29202423747687
329,10.966666666666667,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.2374707548497785,1.4209167834036602,0.47674652154255215,0.37003545122588566,80.96639879284734,85.34152142495907
330,11.0,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,1.732837315988881,1.7676385599208708,0.4953665611391025,0.3467217765172106,98.00011406020803,113.65985593034513
331,11.033333333333333,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.172833471678493,2.0390859963940455,0.4399961556896119,0.2714474364731747,117.29318766215046,135.86170628762335
332,11.066666666666666,ElbowBent(L);ElbowBent(R);GuardAway(L);GuardAway(R),1,1,2.54772242381797,2.213464685898227,0.3748889521394769,0.17437868950418167,135.99916814378545,148.07039810890308
333,11.1,GuardAway(L);GuardAway(R),1,1,2.8126606921827975,2.3706414018811985,0.2649382683648276,0.15717671598297134,150.10981191891696,157.9404747811349
334,11.133333333333333,GuardAway(L);GuardAway(R),1,1,2.991821154621235,2.5274761620141755,0.17916046243843775,0.15683476013297692,167.25201511503516,165.53527206284792
335,11.166666666666666,GuardAway(L);GuardAway(R),1,1,3.0357753850681615,2.56700979232392,0.04395423044692626,0.03953363030974444,170.9890773852157,171.28397436225885
336,11.2,GuardAway(L);GuardAway(R),1,1,3.042826954246477,2.5726751021074845,0.007051569178315731,0.005665309783564609,171.20337111843656,171.8082260155779
337,11.233333333333333,GuardAway(L);GuardAway(R),1,1,3.0333478797589217,2.536929402748923,-0.009479074487555472,-0.035745699358561644,169.88998547089918,175.72377870132635
